ward_id,name,lon,lat
1,GOTA,72.53547633201048,23.093935411439844
1,GOTA,72.53477357327924,23.12272059155051
1,GOTA,72.5000628548205,23.09488949811092
1,GOTA,72.51336996806275,23.134386085225437
1,GOTA,72.52834305612939,23.125763165356283
1,GOTA,72.5173517307643,23.076388362423177
1,GOTA,72.53841950005386,23.10991929533121
1,GOTA,72.5346062250521,23.086941748017647
1,GOTA,72.53571910229505,23.073685495268005
1,GOTA,72.50149815571854,23.11417958871333
1,GOTA,72.51090398186278,23.088262814227352
1,GOTA,72.51878515379968,23.07325707038168
1,GOTA,72.50016198590205,23.096988695433392
1,GOTA,72.5054801203365,23.113082278299128
1,GOTA,72.51700835116753,23.126585349235153
1,GOTA,72.53143563633809,23.083446318236984
1,GOTA,72.5386733016899,23.124271012880058
1,GOTA,72.51428460195736,23.081453283096856
1,GOTA,72.53046127596946,23.069134878416047
1,GOTA,72.50399956646632,23.058158405785058
1,GOTA,72.53170433320622,23.12227824396203
1,GOTA,72.51820172872009,23.104702332556453
1,GOTA,72.50070348879834,23.06704368839687
1,GOTA,72.52968853960385,23.096606586451326
1,GOTA,72.52403159142668,23.120974055268363
1,GOTA,72.5278415096406,23.103445268108555
1,GOTA,72.52370100624515,23.08274850263037
1,GOTA,72.50480432136472,23.09141910985121
1,GOTA,72.50913662651962,23.112427498236006
1,GOTA,72.52358174400933,23.12254100051701
1,GOTA,72.52946430435676,23.091241534681995
1,GOTA,72.53264713027126,23.095842241160142
1,GOTA,72.50188101545974,23.09908962230382
1,GOTA,72.50138972952807,23.115279922297695
1,GOTA,72.51750208705855,23.08913846985566
1,GOTA,72.50957081238424,23.109804729795485
1,GOTA,72.51287727087447,23.0648150548105
1,GOTA,72.5076164475967,23.1379024134459
1,GOTA,72.53573924831716,23.116985365583172
1,GOTA,72.51767783924706,23.080119547892583
1,GOTA,72.51802958130044,23.074325946575172
1,GOTA,72.50981451957205,23.105571094460974
1,GOTA,72.53462990137946,23.11719867367789
1,GOTA,72.51673095764998,23.109558175982638
1,GOTA,72.5250658439294,23.11142678173491
1,GOTA,72.49766833546106,23.092022591713967
1,GOTA,72.51112527985585,23.069530500498885
1,GOTA,72.52489932547319,23.086306975493983
1,GOTA,72.51972293625485,23.098232516901934
1,GOTA,72.54446183800565,23.1049499728225
1,GOTA,72.51900084432816,23.07968295222695
1,GOTA,72.51121892283129,23.100716948888916
1,GOTA,72.50072827829706,23.103483136660824
1,GOTA,72.49899153361368,23.11328342611393
1,GOTA,72.50845889206924,23.112220730642306
1,GOTA,72.53290129568519,23.121276563554893
1,GOTA,72.50566132376274,23.060649875032567
1,GOTA,72.52346222545414,23.088301166555034
1,GOTA,72.53853786098519,23.12456012954885
1,GOTA,72.51042767691014,23.13655288884523
1,GOTA,72.50898989781874,23.100251386584603
1,GOTA,72.50707333381109,23.13515537239276
1,GOTA,72.52148856047506,23.083741677687293
1,GOTA,72.53536975768993,23.11240633532924
1,GOTA,72.51352677424732,23.06538023144898
1,GOTA,72.50144303893347,23.07241113542936
1,GOTA,72.52590395660746,23.130057938805834
1,GOTA,72.50380910202513,23.083276935720146
1,GOTA,72.52049514146303,23.069478541936526
1,GOTA,72.50026620766789,23.11373268062924
1,GOTA,72.4997184417263,23.099527814630665
1,GOTA,72.5311064921336,23.105728378070506
1,GOTA,72.50399229830748,23.12421796446577
1,GOTA,72.53226591913823,23.118817163764636
1,GOTA,72.50022428969115,23.06780842786065
1,GOTA,72.50953991961643,23.098056503200095
1,GOTA,72.52938483337847,23.136778724241765
1,GOTA,72.50874470595862,23.134223866874258
1,GOTA,72.5007332411258,23.092296768214513
1,GOTA,72.51866593535809,23.122612737577498
1,GOTA,72.53851805923986,23.12361210479304
1,GOTA,72.50579438980425,23.101554106756566
1,GOTA,72.52626766549645,23.12949223665757
1,GOTA,72.52610817475835,23.09175430880848
1,GOTA,72.51355563365215,23.092857883781228
1,GOTA,72.52878533392563,23.129471648278585
1,GOTA,72.51792652773489,23.078096378164297
1,GOTA,72.50601490735025,23.119400043974984
1,GOTA,72.51005458117528,23.069476421962637
1,GOTA,72.50865005627483,23.070284086595375
1,GOTA,72.530363619648,23.090183901175944
1,GOTA,72.51047440581917,23.09937827031151
1,GOTA,72.50601943151726,23.07822472391225
1,GOTA,72.52436039999301,23.092060317715053
1,GOTA,72.49573875115799,23.088524348219682
1,GOTA,72.52175694543703,23.06597761746975
1,GOTA,72.53577909199312,23.110816288412792
1,GOTA,72.52243221861512,23.100182218167486
1,GOTA,72.54006125337867,23.09591869540136
1,GOTA,72.51415361233967,23.11057419081827
1,GOTA,72.50764898308853,23.069136198952194
1,GOTA,72.51924144456655,23.0921122975502
1,GOTA,72.50579050754902,23.088018404176644
1,GOTA,72.51312839720133,23.084700657245445
1,GOTA,72.51384515388366,23.11440298077175
1,GOTA,72.50931662773017,23.136217810703968
1,GOTA,72.54328411095534,23.097420283610358
1,GOTA,72.51104302995402,23.101940898424804
1,GOTA,72.53714521710182,23.10171600390861
1,GOTA,72.52774277236563,23.081438981971868
1,GOTA,72.53333439676896,23.074329364816055
1,GOTA,72.53113586579751,23.1289102179549
1,GOTA,72.50028159487775,23.10848622428833
1,GOTA,72.53695288202728,23.106770174990306
1,GOTA,72.53595162752916,23.123470971300087
1,GOTA,72.52682421382943,23.071749762022332
1,GOTA,72.52401593687887,23.105008213918545
1,GOTA,72.51858936389343,23.100879400507793
1,GOTA,72.53492621124423,23.123813379446016
1,GOTA,72.52002423726965,23.10726029223664
1,GOTA,72.52911061750862,23.09225481421853
1,GOTA,72.5354963662113,23.113199796477414
1,GOTA,72.51133235920241,23.132031570441743
1,GOTA,72.5130077409105,23.083618218758737
1,GOTA,72.50168031952906,23.069800719417472
1,GOTA,72.51405657584235,23.11804624210644
1,GOTA,72.52336026874701,23.135163366308777
1,GOTA,72.53582427181553,23.097292530561564
1,GOTA,72.53239494702079,23.136411549260917
1,GOTA,72.52797067228089,23.067656526350763
1,GOTA,72.52529395091231,23.11443224963089
1,GOTA,72.51818156696926,23.094220264275197
1,GOTA,72.50959358465497,23.133696017557195
1,GOTA,72.50860555137339,23.126935095419686
1,GOTA,72.52953949113493,23.11144986503998
1,GOTA,72.50088031848101,23.12194982996279
1,GOTA,72.52626269526596,23.123998856938353
1,GOTA,72.50611856681346,23.12797248716675
1,GOTA,72.5313180569479,23.127024939928717
1,GOTA,72.49988794010737,23.0993786643969
1,GOTA,72.53389890064065,23.10978228203383
1,GOTA,72.53331947833408,23.07355307000794
1,GOTA,72.507884514611,23.116406198451593
1,GOTA,72.53194630610692,23.07190202974689
